code,name,city,country,latitude,longitude,elevation
XCD,Champforgeuil,Chalon,France,46.826108,4.817633,623
XEF,Train Station,Winnipeg,Canada,49.8889,-97.1342,751
XGN,Xangongo,Xangongo,Angola,-16.755417,14.965344,3635
XGR,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,58.7114,-65.9928,215
XHP,Gare de LEst,Paris,France,48.876944,2.359167,149
XKH,Xieng Khouang,Phon Savan,Laos,19.449997,103.158333,3445
XKL,Sentral,Kuala Lumpur,Malaysia,3.134,101.686,126
XLB,Lac Brochet Airport,Lac Brochet,Canada,58.614167,-101.468889,1212
XLS,Saint Louis,St. Louis,Senegal,16.050761,-16.463172,9
XNN,Xining Caojiabu Airport,Xining,China,36.5275,102.043,0
XTG,Thargomindah Airport,Thargomindah,Australia,-27.9864,143.811,433
XTL,Tadoule Lake Airport,Tadoule Lake,Canada,58.706111,-98.512222,923
XUZ,Xuzhou Guanyin Airport,Xuzhou,China,34.16,117.11,140
XVJ,Stevenage Railway Station,Stevenage,United Kingdom,51.902,0.207,262
XWW,Westbahnhoff,Vienna,Austria,48.196667,16.337778,600
XZK,Amherst Amtrak Station AMM,Amherst MA,United States,42.375,-72.511389,258
XZL,Train Station,Edmonton,Canada,53.5789,-113.5307,2208
YAV,Winnipeg St Andrews,Winnipeg,Canada,50.056389,-97.0325,760
YAW,Shearwater,Halifax,Canada,44.639721,-63.499444,167
YAY,St Anthony,St. Anthony,Canada,51.391944,-56.083056,108
YBB,Kugaaruk,Pelly Bay,Canada,68.534444,-89.808056,56
YBG,Bagotville,Bagotville,Canada,48.330555,-70.996391,522
YBI,Black Tickle Airport,Black Tickle,Canada,53.47,-55.7875,57
YBK,Baker Lake,Baker Lake,Canada,64.298889,-96.077778,59
YBO,Bob Quinn Lake,Bob Quinn Lake,Canada,56.58,-130.5,50
YBX,Lourdes De Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,51.4436,-57.1853,121
YBY,Bonnyville Airport,Bonnyville,Canada,54.304722,-110.741111,1839
YCD,Nanaimo,Nanaimo,Canada,49.052333,-123.870167,93
YCH,Miramichi,Chatham,Canada,47.007778,-65.449167,108
YCK,Colville Lake Airport,Colville Lake,Canada,67.0333,-126.083,850
YCM,Niagara District,Saint Catherines,Canada,43.191667,-79.171111,321
YCR,Cross Lake - Charlie Sinclair Memorial Airport,Cross Lake,Canada,54.610833,-97.760278,707
YCT,Coronation,Coronation,Canada,52.075001,-111.445278,2595
YCY,Clyde River,Clyde River,Canada,70.486111,-68.516667,87
YDL,Dease Lake,Dease Lake,Canada,58.422222,-130.032222,2600
YDQ,Dawson Creek,Dawson Creek,Canada,55.742333,-120.183,2148
YEI,Yenisehir Airport,Yenisehir,Turkey,40.255208,29.562569,764
YEM,Manitoulin East,Manitowaning,Canada,45.8425,-81.8575,869
YFA,Fort Albany Airport,Fort Albany,Canada,52.2014,-81.6969,48
YFC,Fredericton,Fredericton,Canada,45.868889,-66.537222,68
YFD,Brantford,Brantford,Canada,43.131389,-80.3425,815
YFR,Fort Resolution,Fort Resolution,Canada,61.180832,-113.689722,526
YFX,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,52.3728,-55.6739,74
YGR,Iles De La Madeleine,Iles De La Madeleine,Canada,47.424721,-61.778056,35
YGV,Havre Saint-Pierre Airport,Havre-Saint-Pierre,Canada,50.281944,-63.611389,124
YGZ,Grise Fiord Airport,Grise Fiord,Canada,76.4261,-82.9092,146
YHD,Dryden Rgnl,Dryden,Canada,49.831667,-92.744167,1354
YHO,Hopedale Airport,Hopedale,Canada,55.4483,-60.2286,39
YHZ,Halifax Intl,Halifax,Canada,44.880833,-63.50861,477
YIB,Atikokan Muni,Atikokan,Canada,48.773888,-91.638611,1408
YIH,Yichang Airport,Yichang,China,30.671,111.441,0
YIK,Ivujivik Airport,Ivujivik,Canada,62.4173,-77.9253,126
YIP,Willow Run,Detroit,United States,42.237928,-83.530408,716
YIV,Island Lake Airport,Island Lake,Canada,53.8572,-94.6536,770
YJN,St Jean,St. Jean,Canada,45.294445,-73.281111,136
YJS,Samjiyon Airport,Samjiyon,North Korea,41.907167,128.409889,0
YKG,Kangirsuk Airport,Kangirsuk,Canada,60.0272,-69.9992,403
YKU,Chisasibi Airport,Chisasibi,Canada,53.8056,-78.9169,43
YKY,Kindersley,Kindersley,Canada,51.5175,-109.180833,2277
YLC,Kimmirut Airport,Kimmirut,Canada,62.85,-69.8833,175
YMA,Mayo,Mayo,Canada,63.616389,-135.868333,1653
YMH,Mary's Harbour Airport,Mary's Harbour,Canada,52.3028,-55.8472,38
YMS,Moises Benzaquen Rengifo,Yurimaguas,Peru,-5.893772,-76.118211,587
YMW,Maniwaki,Maniwaki,Canada,46.272778,-75.990556,656
YMY,Central Railway Station,Montreal,Canada,45.499722,-73.566111,0
YNO,North Spirit Lake Airport,North Spirit Lake,Canada,52.49,-92.9711,1082
YNS,Nemiscau Airport,Nemiscau,Canada,51.6911,-76.1356,802
YNT,Laishan,Yantai,China,37.401667,121.371667,59
YNZ,Yancheng Airport,Yancheng,China,33.3856,120.125,0
YOJ,High Level,High Level,Canada,58.621389,-117.164722,1110
YPE,Peace River,Peace River,Canada,56.226944,-117.447222,1873
YQB,Quebec Jean Lesage Intl,Quebec,Canada,46.791111,-71.393333,244
YQH,Watson Lake,Watson Lake,Canada,60.116389,-128.8225,2255
YQK,Kenora,Kenora,Canada,49.788334,-94.363056,1332
YQM,Greater Moncton Intl,Moncton,Canada,46.112221,-64.678611,232
YQV,Yorkton Muni,Yorkton,Canada,51.264721,-102.461667,1635
YQX,Gander Intl,Gander,Canada,48.936944,-54.568056,496
YRB,Resolute Bay,Resolute,Canada,74.716944,-94.969444,215
YRG,Rigolet Airport,Rigolet,Canada,54.1797,-58.4575,180
YRV,Revelstoke Airport,Revelstoke,Canada,50.9667,-118.183,1459
YSJ,Saint John,St. John,Canada,45.316111,-65.890278,357
YSK,Sanikiluaq Airport,Sanikiluaq,Canada,56.5378,-79.2467,104
YSY,Sachs Harbour,Sachs Harbour,Canada,71.993889,-125.2425,282
YTM,Riviere Rouge - Mont-Tremblant International Inc. Airport,Mont-Tremblant,Canada,46.409444,-74.78,827
YTQ,Tasiujaq Airport,Tasiujaq,Canada,58.6678,-69.9558,122
YTS,Timmins,Timmins,Canada,48.569721,-81.376667,967
YUS,Yushu Batang,Yushu,China,32.825,97.125,13000
YUY,Rouyn Noranda,Rouyn,Canada,48.206111,-78.835556,988
YVG,Vermilion,Vermillion,Canada,53.355833,-110.82389,2025
YVR,Vancouver Intl,Vancouver,Canada,49.193889,-123.184444,14
YVZ,Deer Lake Airport,Deer Lake,Canada,52.6558,-94.0614,1092
YWA,Petawawa,Petawawa,Canada,45.952221,-77.319168,427
YWJ,Deline,Deline,Canada,65.1833333,-125.41666667,550
YWS,Whistler/Green Lake Water Aerodrome,Whistler,Canada,50.1436,-122.949,2100
YWY,Wrigley,Wrigley,Canada,63.209444,-123.436667,489
YXN,Whale Cove Airport,Whale Cove,Canada,62.24,-92.5981,40
YXT,Terrace,Terrace,Canada,54.468508,-128.576219,713
YYD,Smithers,Smithers,Canada,54.824722,-127.182778,1712
YYR,Goose Bay,Goose Bay,Canada,53.319168,-60.425833,160
YYW,Armstrong,Armstrong,Canada,50.290279,-88.909721,1058
YYZ,Lester B Pearson Intl,Toronto,Canada,43.677223,-79.630556,569
YZD,Downsview,Toronto,Canada,43.7425,-79.465556,652
YZE,Gore Bay Manitoulin,Gore Bay,Canada,45.885277,-82.567778,635
Z84,Clear,Clear Mews,United States,64.301203,-149.120144,552
ZAT,Zhaotong Airport,Zhaotong,China,27.3256,103.755,0
ZBP,Penn Station,Baltimore,United States,39.307222,-76.615556,66
ZES,Essen Railway,Essen,Germany,51.451389,7.013889,200
ZFV,Philadelphia 30th St Station,Philadelphia,United States,39.9557,-75.182,0
ZIG,Ziguinchor,Ziguinchor,Senegal,12.555617,-16.281783,75
ZIN,Air Base,Interlaken,Switzerland,46.6766,7.87908,1893
ZKG,Kegaska Airport,Kegaska,Canada,50.195833,-61.265833,32
ZKP,Zyryanka West Airport,Zyryanka,Russia,65.736389,150.700278,118
ZLO,Playa De Oro Intl,Manzanillo,Mexico,19.144778,-104.558631,30
ZMB,Hamburg Hbf,Hamburg,Germany,53.552776,10.006683,30
ZMU,Munich Railway,Munich,Germany,48.1408,11.555,500
ZND,Zinder,Zinder,Niger,13.778997,8.983761,1516
ZNF,Hanau Aaf,Hanau,Germany,50.169189,8.961586,368
ZPH,Municipal Airport,Zephyrhills,United States,28.228056,-82.155833,90
ZQC,Speyer,Speyer,Germany,49.302776,8.451195,312
ZQN,Queenstown,Queenstown International,New Zealand,-45.021111,168.739167,1171
ZRA,Atlantic City Rail Terminal,Atlantic City NJ,United States,39.3665,-74.442,8
ZRT,Hartford Union Station,Hartford,United States,41.76888,-72.6815,0
ZRZ,New Carrollton Rail Station,New Carrollton,United States,38.948,-76.8719,39
ZSE,St Pierre Pierrefonds,St.-pierre,Reunion,-21.320039,55.423581,56
ZSN,Stendal Borstel,Stendal,Germany,52.627778,11.818333,184
ZSW,Seal Cove Seaplane Base,Prince Rupert,Canada,54.3333,-130.283,0
ZSY,Scottsdale Airport,Scottsdale,United States,33.6228889,-111.9105278,1519
ZTA,Tureia Airport,Tureia,French Polynesia,-20.7897,-138.57,12
ZTH,Dionysios Solomos,Zakynthos,Greece,37.750853,20.88425,15
ZVE,New Haven Rail Station,New Haven,United States,41.298669,-72.925992,7
ZVK,Savannakhet,Savannakhet,Laos,16.556594,104.759531,509
ZVM,Hannover Messe-Heliport,Hannover,Germany,52.329035,9.822136,152
ZWA,Andapa,Andapa,Madagascar,-14.651667,49.620556,1552
0A9,Elizabethton Municipal Airport,Elizabethton,United States,36.3712222,-82.1734167,1593
0G6,Williams County Airport,Bryan,United States,41.4673056,-84.5067778,730
0G7,Finger Lakes Regional Airport,Seneca Falls,United States,42.8835647,-76.7812318,492
2A0,Mark Anton Airport,Dayton,United States,35.48625,-84.9310833,718
2B2,Plum Island Airport,Newburyport,United States,42.7953611,-70.8394444,11
2G2,Jefferson County Airpark,Steubenville,United States,40.3602179,-80.7008742,1196
3G3,Wadsworth Municipal,Wadsworth,United States,41.0031572,-81.7564401,974
3J1,Ridgeland Airport,Ridgeland,United States,32.4934167,-80.99175,79
40J,Perry-Foley Airport,Perry,United States,30.0692778,-83.5805833,44
4A4,Polk County Airport - Cornelius Moore Field,Cedartown,United States,34.0186944,-85.1464722,974
4G2,Hamburg Inc Airport,Hamburg,United States,42.7008925,-78.9147569,751
55J,Fernandina Beach Municipal Airport,Fernandina Beach,United States,30.6118333,-81.4611944,16
57C,East Troy Municipal Airport,East Troy,United States,42.7971667,-88.3726111,860
6A2,Griffin-Spalding County Airport,Griffin,United States,33.2269722,-84.2749444,958
6S0,Big Timber Airport,Big Timber,United States,45.8063889,-109.9811111,4492
6Y8,Welke Airport,Beaver Island,United States,45.721111,-85.520278,664
70J,Cairo-Grady County Airport,Cairo,United States,30.8879767,-84.1547353,265
70N,Spring Hill Airport,Sterling,United States,41.3473569,-75.4158972,1729
7N7,Spitfire Aerodrome,Pedricktown,United States,39.7355633,-75.3977211,40
AAC,El Arish International Airport,El Arish,Egypt,31.073333,33.835833,121
AAP,Andrau Airport,Houston,United States,29.43,-95.35,80
ABD,Abadan,Abadan,Iran,30.371111,48.228333,19
ABF,Abaiang Atoll Airport,Abaiang Atoll,Kiribati,1.8,173.04,1
ABM,Bamaga Injinoo,Amberley,Australia,-10.950833,142.459444,34
ABR,Aberdeen Regional Airport,Aberdeen,United States,45.4491,-98.4218,1302
ABS,Abu Simbel,Abu Simbel,Egypt,22.375953,31.611722,616
ABT,Al Baha,El-baha,Saudi Arabia,20.296139,41.634277,5486
ACA,General Juan N Alvarez Intl,Acapulco,Mexico,16.757061,-99.753953,16
ACD,Alcides Fernandez Airport,Acandi,Colombia,8.516667,-77.3,50
ACE,Lanzarote,Las Palmas,Spain,28.945464,-13.605225,47
ACH,St Gallen Altenrhein,Altenrhein,Switzerland,47.485033,9.560775,1306
ACR,Araracuara Airport,Araracuara,Colombia,-0.58,-72.41,1250
ADA,Adana,Adana,Turkey,36.982166,35.280388,65
ADB,Adnan Menderes,Izmir,Turkey,38.292392,27.156953,412
ADD,Bole Intl,Addis Ababa,Ethiopia,8.977889,38.799319,7656
ADE,Aden Intl,Aden,Yemen,12.829542,45.028792,7
ADK,Adak Airport,Adak Island,United States,51.878,-176.646,18
ADS,Addison,Addison,United States,32.9685594,-96.8364478,644
ADX,Leuchars,Leuchars,United Kingdom,56.372889,-2.868444,38
ADY,Alldays Airport,Alldays,South Africa,-22.678889,29.055278,2676
AEA,Abemama Atoll Airport,Abemama,Kiribati,0.490833,173.828611,8
AEP,Aeroparque Jorge Newbery,Buenos Aires,Argentina,-34.559175,-58.415606,18
AER,Sochi,Sochi,Russia,43.449928,39.956589,89
AGA,Inezgane,Agadir,Morocco,30.381353,-9.546311,89
AGB,Augsburg,Augsburg,Germany,48.425158,10.931764,1515
AGR,Agra,Agra,India,27.155831,77.960892,551
AHB,Abha,Abha,Saudi Arabia,18.240367,42.656625,6858
AHN,Athens Ben Epps Airport,Athens,United States,33.9486,-83.3263,808
AHS,Ahuas Airport,Ahuas,Honduras,15.4722,-84.3522,98
AIE,Aiome,Aiome,Papua New Guinea,-5.8,144.44,350
AIT,Aitutaki,Aitutaki,Cook Islands,-18.830922,-159.764233,14
AJU,Santa Maria,Aracaju,Brazil,-10.984,-37.070333,23
AKR,Akure,Akure,Nigeria,7.246739,5.301008,1100
AKS,Auki Airport,Auki,Solomon Islands,-8.70257,160.682,5
AKV,Akulivik Airport,Akulivik,Canada,60.8186,-78.1486,75
AKX,Aktyubinsk,Aktyubinsk,Kazakhstan,50.245833,57.206667,738
AKY,Sittwe,Sittwe,Burma,20.132708,92.872628,27
ALH,Albany Airport,Albany,Australia,-34.9433,117.809,233
ALR,Alexandra,Alexandra,New Zealand,-45.211666,169.373333,752
ALW,Walla Walla Regional Airport,Walla Walla,United States,46.0949,-118.288,1191
ALX,Alexandria,Alexandria,United States,38.806346,-77.0621,1
ALZ,Alitak Seaplane Base,Lazy Bay,United States,56.899444,-154.247778,0
AMQ,Pattimura,Ambon,Indonesia,-3.710264,128.089136,33
ANC,Ted Stevens Anchorage Intl,Anchorage,United States,61.174361,-149.996361,152
ANG,Brie Champniers,Angouleme,France,45.729247,0.221456,436
ANI,Aniak Airport,Aniak,United States,61.5816,-159.543,88
ANK,Etimesgut,Ankara,Turkey,39.949831,32.688622,2653
ANN,Annette Island,Annette Island,United States,55.042436,-131.572233,119
ANP,Lee Airport,Annapolis,United States,38.942778,-76.568333,34
ANV,Anvik Airport,Anvik,United States,62.6467,-160.191,309
AOE,Anadolu Airport,Eskissehir,Turkey,39.809858,30.519378,2588
AOI,Falconara,Ancona,Italy,43.616389,13.362222,10
AOO,Altoona Blair Co,Altoona,United States,40.296372,-78.320022,1504
AOR,Sultan Abdul Halim,Alor Setar,Malaysia,6.189667,100.398183,15
APF,Naples Muni,Naples,United States,26.152619,-81.775294,8
APK,Apataki Airport,Apataki,French Polynesia,-15.5736,-146.415,8
APO,Apartad├│ Airport,Apartad├│,Colombia,7.033,-77.2,0
AQA,Araraquara,Araracuara,Brazil,-21.812,-48.133028,2334
AQG,Anqing Airport,Anqing,China,30.5822,117.0502,0
ARB,Ann Arbor Municipal Airport,Ann Arbor,United States,42.132274,-83.444418,839
ARU,Aracatuba,Aracatuba,Brazil,-21.141342,-50.424722,1361
ARW,Arad,Arad,Romania,46.17655,21.262022,352
ASF,Astrakhan,Astrakhan,Russia,46.283333,48.006278,-65
ASI,Wideawake Field,Georgetown Acension Island Santa Helena,United Kingdom,-7.969597,-14.393664,278
AUF,Branches,Auxerre,France,47.850193,3.497111,523
AUJ,Ambunti,Ambunti,Papua New Guinea,-4.15,142.51,160
AUK,Alakanuk Airport,Alakanuk,United States,62.68,-164.66,10
AUR,Aurillac,Aurillac,France,44.891388,2.421944,2096
AUU,Aurukun Airport,Aurukun,Australia,-13.3539,141.721,31
AVK,Arvaikheer Airport,Arvaikheer,Mongolia,46.2503,102.802,5932
AVL,Asheville Regional Airport,Asheville,United States,35.436194,-82.541806,2165
AVW,Marana Regional,Tucson,United States,32.409556,-111.218388,2031
AWA,Awasa Airport,Awasa,Ethiopia,7.067,38.5,5149
AWB,Awaba Airport,Awaba,Papua New Guinea,-8.014,142.75,0
AXR,Arutua,Arutua,French Polynesia,-15.248289,-146.616708,9
AXT,Akita,Akita,Japan,39.615556,140.218611,313
AYT,Antalya,Antalya,Turkey,36.898731,30.800461,177
AZA,Phoenix-Mesa Gateway,Mesa,United States,33.307833,-111.655,1382
AZI,Bateen,Abu Dhabi,United Arab Emirates,24.428333,54.458084,16
AZN,Andizhan Airport,Andizhan,Uzbekistan,40.7277,72.294,1515
BAD,Barksdale Afb,Shreveport,United States,32.50182,-93.662674,166
BAU,Bauru,Bauru,Brazil,-22.345042,-49.0538,2025
BAX,Barnaul,Barnaul,Russia,53.363775,83.538533,838
BBH,Barth,Barth,Germany,54.33754,12.699705,23
BBJ,Bautzen,Bautzen,Germany,51.193531,14.519747,568
BBK,Kasane,Kasane,Botswana,-17.832875,25.1624,3289
BBP,Bembridge,Bembridge,United Kingdom,50.677778,-1.109444,53
BBQ,Codrington Airport,Codrington,Antigua and Barbuda,17.6358,-61.8286,15
BBS,Blackbushe,Blackbushe,United Kingdom,51.323889,-0.8475,325
BBX,Wings Field,Philadelphia,United States,40.1375,-75.265,302
BCL,Barra del Colorado Airport,Pococi,Costa Rica,10.768736,-83.585614,3
BDE,Baudette Intl,Baudette,United States,48.728444,-94.612222,1086
BDM,Bandirma,Bandirma,Turkey,40.317972,27.977694,170
BDN,Talhar,Talhar,Pakistan,24.841519,68.838408,28
BDQ,Vadodara,Baroda,India,22.336164,73.226289,129
BDR,Igor I Sikorsky Mem,Stratford,United States,41.163472,-73.126167,9
BDT,Gbadolite,Gbadolite,Congo (Kinshasa),4.253206,20.975283,1509
BEC,Beech Factory Airport,Wichita,United States,37.6939167,-97.2149167,1409
BEF,Bluefields,Bluefields,Nicaragua,11.990961,-83.774086,41
BEG,Beograd,Belgrade,Serbia,44.818444,20.309139,335
BEI,Beica Airport,Beica,Ethiopia,9.38639,34.5219,5410
BEL,Val De Cans Intl,Belem,Brazil,-1.37925,-48.476292,54
BEQ,Honington,Honington,United Kingdom,52.342611,0.772939,174
BEW,Beira,Beira,Mozambique,-19.796419,34.907556,33
BEY,Rafic Hariri Intl,Beirut,Lebanon,33.820931,35.488389,87
BFD,Bradford Regional Airport,Bradford,United States,41.8031,-78.6401,2143
BFH,Bacacheri,Curitiba,Brazil,-25.405078,-49.232036,3057
BFT,BFT County Airport,Beauford,United States,32.41083,-80.635,500
BFV,Buri Ram,Buri Ram,Thailand,15.229539,103.253231,590
BGM,Greater Binghamton Edwin A Link Fld,Binghamton,United States,42.208689,-75.979839,1636
BHD,Belfast City,Belfast,United Kingdom,54.618056,-5.8725,15
BHV,Bahawalpur Airport,Bahawalpur,Pakistan,29.3481,71.717981,392
BIA,Poretta,Bastia,France,42.552664,9.483731,26
BIF,Biggs Aaf,El Paso,United States,31.849528,-106.380039,3948
BIN,Bamyan Airport,Bamyan,Afghanistan,34.816667,67.816667,2550
BIO,Bilbao,Bilbao,Spain,43.301097,-2.910608,138
BIV,Tulip City Airport,Holland,United States,42.7427778,-86.1078333,698
BJB,Bojnourd Airport,Bojnourd,Iran,37.492958,57.308219,3499
BJP,Aeroporto Estadual Arthur Siqueira,Braganca Paulista,Brazil,-22.979167,-46.5375,3
BJR,Bahir Dar,Bahar Dar,Ethiopia,11.608075,37.321644,5976
BJX,Guanajuato Intl,Del Bajio,Mexico,20.993464,-101.480847,5956
BJZ,Talavera La Real,Badajoz,Spain,38.89125,-6.821333,609
BKF,Buckley Afb,Buckley,United States,39.701668,-104.75166,5662
BKL,Burke Lakefront Airport,Cleveland,United States,41.5175,-81.683333,583
BKN,Balkanabat,Balkanabat,Turkmenistan,39.481389,54.362778,7
BKO,Senou,Bamako,Mali,12.533544,-7.949944,1247
BKX,Brookings Regional Airport,Brookings,United States,44.3048,-96.8169,1648
BLA,General Jose Antonio Anzoategui Intl,Barcelona,Venezuela,10.107139,-64.689161,26
BLG,Belaga Airport,Belaga,Malaysia,2.65,113.767,200
BLI,Bellingham Intl,Bellingham,United States,48.792694,-122.537528,170
BLL,Billund,Billund,Denmark,55.740322,9.151778,247
BMM,Bitam,Bitam,Gabon,2.075639,11.493195,1969
BMO,Banmaw Airport,Banmaw,Burma,24.269033,97.246153,370
BMT,Beaumont Municipal,Beaumont,United States,30.0702044,-94.2150967,32
BNA,Nashville Intl,Nashville,United States,36.124472,-86.678194,599
BNE,Brisbane Intl,Brisbane,Australia,-27.384167,153.1175,13
BNI,Benin,Benin,Nigeria,6.316981,5.599503,258
BNN,Bronnoy,Bronnoysund,Norway,65.461111,12.2175,25
BNU,Aeroporto Blumenau,BLUMENAU,Brazil,-26.834239,-49.091696,70
BOC,Bocas Del Toro Intl,Bocas Del Toro,Panama,9.340853,-82.250842,10
BOH,Bournemouth,Bournemouth,United Kingdom,50.78,-1.8425,38
BOI,Boise Air Terminal,Boise,United States,43.564361,-116.222861,2871
BOM,Chhatrapati Shivaji Intl,Mumbai,India,19.088686,72.867919,37
BOR,Fontaine Airport,Belfort,France,47.6556015,7.0108299,3663
BOY,Bobo Dioulasso,Bobo-dioulasso,Burkina Faso,11.160056,-4.330969,1511
BPC,Bamenda,Bamenda,Cameroon,6.039239,10.122639,4065
BPR,Borongan Airport,Borongan,Philippines,11.674167,125.478611,7
BPX,Qamdo Bangda Airport,Bangda,China,30.5536,97.1083,14219
BQB,Brusselton,Brusselton,Australia,-33.687222,115.400278,55
BQH,Biggin Hill,Biggin Hill,United Kingdom,51.330833,0.0325,598
BQS,Ignatyevo,Blagoveschensk,Russia,50.425394,127.412478,638
BQT,Brest,Brest,Belarus,52.06,23.53,468
BRE,Neuenland,Bremen,Germany,53.0475,8.786667,14
BRK,Bourke Airport,Bourke,Australia,-30.0392,145.952,352
BRN,Bern Belp,Bern,Switzerland,46.9141,7.497153,1674
BRQ,Turany,Brno,Czech Republic,49.151269,16.694433,778
BRS,Bristol,Bristol,United Kingdom,51.382669,-2.719089,622
BSB,Presidente Juscelino Kubitschek,Brasilia,Brazil,-15.8711,-47.918625,3479
BSG,Bata,Bata,Equatorial Guinea,1.905469,9.805681,13
BSK,Biskra,Biskra,Algeria,34.793289,5.738231,289
BSO,Basco Airport,Basco,Philippines,20.451322,121.979883,291
BST,Bost Airport,Lashkar Gah,Afghanistan,31.558889,64.364167,2464
BSX,Pathein Airport,Pathein,Burma,16.815233,94.779911,20
BTK,Bratsk,Bratsk,Russia,56.370556,101.698331,1610
BTT,Bettles,Bettles,United States,66.913944,-151.529056,644
BUA,Buka Airport,Buka Island,Papua New Guinea,-5.42232,154.673,11
BUC,Burketown Airport,Burketown,Australia,-17.7486,139.534,21
BUG,Benguela,Benguela,Angola,-12.609025,13.403711,118
BUO,Burao Airport,Burao,Somalia,9.517,45.567,3400
BUX,Bunia,Bunia,Congo (Kinshasa),1.565719,30.220833,4045
BVS,Breves Airport,Breves,Brazil,-1.681944,-50.48,131
BVY,Beverly Municipal Airport,Beverly,United States,42.584141,-70.9161444,107
BWA,Bhairahawa,Bhairawa,Nepal,27.505703,83.41625,358
BWF,Walney Island,Barrow Island,United Kingdom,54.131167,-3.263667,173
BWU,Sydney Bankstown,Sydney,Australia,-33.924444,150.988333,29
BXB,Babo,Babo,Indonesia,-2.532242,133.438894,10
BXK,Buckeye Municipal Airport,Buckeye,United States,33.420417,-112.68618,1033
BXN,Imsik,Bodrum,Turkey,37.140144,27.669717,202
BYC,Yacuiba,Yacuiba,Bolivia,-21.960925,-63.651669,2116
BYK,Bouake,Bouake,Cote d'Ivoire,7.7388,-5.073667,1230
BYO,Bonito Airport,Bointo,Brazil,-21.247222,-56.4525,1180
BYW,Blakely Island Airport,Blakely Island,United States,48.56025,-122.80243,0
BZN,Gallatin Field,Bozeman,United States,45.777643,-111.160151,4500
BZZ,Brize Norton,Brize Norton,United Kingdom,51.749964,-1.583617,288
C65,Plymouth Municipal Airport,Plymouth,United States,41.3651307,-86.3002574,800
CAG,Elmas,Cagliari,Italy,39.251469,9.054283,13
CAK,Akron Canton Regional Airport,Akron,United States,40.9160833,-81.4421944,1228
CAQ,Juan H. White,Caucasia,Colombia,7.968333,-75.198333,174
CAY,Rochambeau,Cayenne,French Guiana,4.819808,-52.360447,26
CBL,Ciudad Bolivar,Ciudad Bolivar,Venezuela,8.121898,-63.537353,197
CBQ,Calabar,Calabar,Nigeria,4.976019,8.347197,210
CBR,Canberra,Canberra,Australia,-35.306944,149.195,1886
CCI,Concordia Airport,Concordia,Brazil,-27.180556,-52.052778,2461
CDB,Cold Bay,Cold Bay,United States,55.206061,-162.725436,96
CDR,Chadron Municipal Airport,Chadron,United States,42.8375,-103.095556,3297
